"Título de trazado: P4"
"N.º","Fecha","Tiempo, GMT+02:00","Temp, °C (LGR S/N: 9761966, SEN S/N: 9761966)","Acoplador separado (LGR S/N: 9761966)","Batería mala (LGR S/N: 9761966)","Batería buena (LGR S/N: 9761966)","Acoplador adjunto (LGR S/N: 9761966)","Host conectado (LGR S/N: 9761966)","Final de archivo (LGR S/N: 9761966)"
6390,23/01/18,16:54:30,-0.199,,,,,,
6391,23/01/18,17:54:30,-0.199,,,,,,
6392,23/01/18,18:54:30,-0.171,,,,,,
6393,23/01/18,19:54:30,-0.171,,,,,,
6394,23/01/18,20:54:30,-0.143,,,,,,
6395,23/01/18,21:54:30,-0.143,,,,,,
6396,23/01/18,22:54:30,-0.143,,,,,,
6397,23/01/18,23:54:30,-0.171,,,,,,
6398,24/01/18,00:54:30,-0.171,,,,,,
6399,24/01/18,01:54:30,-0.171,,,,,,
6400,24/01/18,02:54:30,-0.199,,,,,,
6401,24/01/18,03:54:30,-0.199,,,,,,
6402,24/01/18,04:54:30,-0.227,,,,,,
6403,24/01/18,05:54:30,-0.227,,,,,,
6404,24/01/18,06:54:30,-0.255,,,,,,
6405,24/01/18,07:54:30,-0.283,,,,,,
6406,24/01/18,08:54:30,-0.283,,,,,,
6407,24/01/18,09:54:30,-0.283,,,,,,
6408,24/01/18,10:54:30,-0.283,,,,,,
6409,24/01/18,11:54:30,-0.311,,,,,,
6410,24/01/18,12:54:30,-0.311,,,,,,
6411,24/01/18,13:54:30,-0.311,,,,,,
6412,24/01/18,14:54:30,-0.283,,,,,,
6413,24/01/18,15:54:30,-0.283,,,,,,
6414,24/01/18,16:54:30,-0.255,,,,,,
6415,24/01/18,17:54:30,-0.255,,,,,,
6416,24/01/18,18:54:30,-0.227,,,,,,
6417,24/01/18,19:54:30,-0.199,,,,,,
6418,24/01/18,20:54:30,-0.199,,,,,,
6419,24/01/18,21:54:30,-0.171,,,,,,
6420,24/01/18,22:54:30,-0.171,,,,,,
6421,24/01/18,23:54:30,-0.199,,,,,,
6422,25/01/18,00:54:30,-0.199,,,,,,
6423,25/01/18,01:54:30,-0.227,,,,,,
6424,25/01/18,02:54:30,-0.227,,,,,,
6425,25/01/18,03:54:30,-0.255,,,,,,
6426,25/01/18,04:54:30,-0.283,,,,,,
6427,25/01/18,05:54:30,-0.283,,,,,,
6428,25/01/18,06:54:30,-0.283,,,,,,
6429,25/01/18,07:54:30,-0.283,,,,,,
6430,25/01/18,08:54:30,-0.283,,,,,,
6431,25/01/18,09:54:30,-0.283,,,,,,
6432,25/01/18,10:54:30,-0.283,,,,,,
6433,25/01/18,11:54:30,-0.283,,,,,,
6434,25/01/18,12:54:30,-0.255,,,,,,
6435,25/01/18,13:54:30,-0.255,,,,,,
6436,25/01/18,14:54:30,-0.227,,,,,,
6437,25/01/18,15:54:30,-0.199,,,,,,
6438,25/01/18,16:54:30,-0.171,,,,,,
6439,25/01/18,17:54:30,-0.171,,,,,,
6440,25/01/18,18:54:30,-0.143,,,,,,
6441,25/01/18,19:54:30,-0.143,,,,,,
6442,25/01/18,20:54:30,-0.143,,,,,,
6443,25/01/18,21:54:30,-0.088,,,,,,
6444,25/01/18,22:54:30,-0.032,,,,,,
6445,25/01/18,23:54:30,-0.032,,,,,,
6446,26/01/18,00:54:30,-0.032,,,,,,
6447,26/01/18,01:54:30,-0.032,,,,,,
6448,26/01/18,02:54:30,-0.004,,,,,,
6449,26/01/18,03:54:30,-0.004,,,,,,
6450,26/01/18,04:54:30,-0.004,,,,,,
6451,26/01/18,05:54:30,-0.004,,,,,,
6452,26/01/18,06:54:30,-0.004,,,,,,
6453,26/01/18,07:54:30,-0.004,,,,,,
6454,26/01/18,08:54:30,-0.004,,,,,,
6455,26/01/18,09:54:30,-0.032,,,,,,
6456,26/01/18,10:54:30,-0.032,,,,,,
6457,26/01/18,11:54:30,-0.032,,,,,,
6458,26/01/18,12:54:30,-0.032,,,,,,
6459,26/01/18,13:54:30,-0.032,,,,,,
6460,26/01/18,14:54:30,-0.060,,,,,,
6461,26/01/18,15:54:30,-0.060,,,,,,
6462,26/01/18,16:54:30,-0.060,,,,,,
6463,26/01/18,17:54:30,-0.060,,,,,,
6464,26/01/18,18:54:30,-0.060,,,,,,
6465,26/01/18,19:54:30,-0.088,,,,,,
6466,26/01/18,20:54:30,-0.088,,,,,,
6467,26/01/18,21:54:30,-0.088,,,,,,
6468,26/01/18,22:54:30,-0.116,,,,,,
6469,26/01/18,23:54:30,-0.116,,,,,,
6470,27/01/18,00:54:30,-0.116,,,,,,
6471,27/01/18,01:54:30,-0.116,,,,,,
6472,27/01/18,02:54:30,-0.116,,,,,,
6473,27/01/18,03:54:30,-0.143,,,,,,
6474,27/01/18,04:54:30,-0.143,,,,,,
6475,27/01/18,05:54:30,-0.143,,,,,,
6476,27/01/18,06:54:30,-0.143,,,,,,
6477,27/01/18,07:54:30,-0.143,,,,,,
6478,27/01/18,08:54:30,-0.171,,,,,,
6479,27/01/18,09:54:30,-0.171,,,,,,
6480,27/01/18,10:54:30,-0.171,,,,,,
6481,27/01/18,11:54:30,-0.171,,,,,,
6482,27/01/18,12:54:30,-0.171,,,,,,
6483,27/01/18,13:54:30,-0.171,,,,,,
6484,27/01/18,14:54:30,-0.171,,,,,,
6485,27/01/18,15:54:30,-0.171,,,,,,
6486,27/01/18,16:54:30,-0.171,,,,,,
6487,27/01/18,17:54:30,-0.171,,,,,,
6488,27/01/18,18:54:30,-0.171,,,,,,
6489,27/01/18,19:54:30,-0.199,,,,,,
6490,27/01/18,20:54:30,-0.199,,,,,,
6491,27/01/18,21:54:30,-0.199,,,,,,
6492,27/01/18,22:54:30,-0.199,,,,,,
6493,27/01/18,23:54:30,-0.199,,,,,,
6494,28/01/18,00:54:30,-0.199,,,,,,
6495,28/01/18,01:54:30,-0.199,,,,,,
6496,28/01/18,02:54:30,-0.227,,,,,,
6497,28/01/18,03:54:30,-0.227,,,,,,
6498,28/01/18,04:54:30,-0.227,,,,,,
6499,28/01/18,05:54:30,-0.255,,,,,,
6500,28/01/18,06:54:30,-0.255,,,,,,
6501,28/01/18,07:54:30,-0.255,,,,,,
6502,28/01/18,08:54:30,-0.283,,,,,,
6503,28/01/18,09:54:30,-0.283,,,,,,
6504,28/01/18,10:54:30,-0.283,,,,,,
6505,28/01/18,11:54:30,-0.283,,,,,,
6506,28/01/18,12:54:30,-0.283,,,,,,
6507,28/01/18,13:54:30,-0.283,,,,,,
6508,28/01/18,14:54:30,-0.283,,,,,,
6509,28/01/18,15:54:30,-0.283,,,,,,
6510,28/01/18,16:54:30,-0.255,,,,,,
6511,28/01/18,17:54:30,-0.255,,,,,,
6512,28/01/18,18:54:30,-0.255,,,,,,
6513,28/01/18,19:54:30,-0.283,,,,,,
6514,28/01/18,20:54:30,-0.339,,,,,,
6515,28/01/18,21:54:30,-0.395,,,,,,
6516,28/01/18,22:54:30,-0.451,,,,,,
6517,28/01/18,23:54:30,-0.479,,,,,,
6518,29/01/18,00:54:30,-0.479,,,,,,
6519,29/01/18,01:54:30,-0.451,,,,,,
6520,29/01/18,02:54:30,-0.423,,,,,,
6521,29/01/18,03:54:30,-0.423,,,,,,
6522,29/01/18,04:54:30,-0.423,,,,,,
6523,29/01/18,05:54:30,-0.451,,,,,,
6524,29/01/18,06:54:30,-0.423,,,,,,
6525,29/01/18,07:54:30,-0.423,,,,,,
6526,29/01/18,08:54:30,-0.423,,,,,,
6527,29/01/18,09:54:30,-0.395,,,,,,
6528,29/01/18,10:54:30,-0.395,,,,,,
6529,29/01/18,11:54:30,-0.339,,,,,,
6530,29/01/18,12:54:30,-0.283,,,,,,
6531,29/01/18,13:54:30,-0.255,,,,,,
6532,29/01/18,14:54:30,-0.227,,,,,,
6533,29/01/18,15:54:30,-0.199,,,,,,
6534,29/01/18,16:54:30,-0.171,,,,,,
6535,29/01/18,17:54:30,-0.143,,,,,,
6536,29/01/18,18:54:30,-0.143,,,,,,
6537,29/01/18,19:54:30,-0.116,,,,,,
6538,29/01/18,20:54:30,-0.116,,,,,,
6539,29/01/18,21:54:30,-0.116,,,,,,
6540,29/01/18,22:54:30,-0.143,,,,,,
6541,29/01/18,23:54:30,-0.171,,,,,,
6542,30/01/18,00:54:30,-0.171,,,,,,
6543,30/01/18,01:54:30,-0.199,,,,,,
6544,30/01/18,02:54:30,-0.227,,,,,,
6545,30/01/18,03:54:30,-0.227,,,,,,
6546,30/01/18,04:54:30,-0.227,,,,,,
6547,30/01/18,05:54:30,-0.255,,,,,,
6548,30/01/18,06:54:30,-0.255,,,,,,
6549,30/01/18,07:54:30,-0.255,,,,,,
6550,30/01/18,08:54:30,-0.255,,,,,,
6551,30/01/18,09:54:30,-0.255,,,,,,
6552,30/01/18,10:54:30,-0.255,,,,,,
6553,30/01/18,11:54:30,-0.255,,,,,,
6554,30/01/18,12:54:30,-0.255,,,,,,
6555,30/01/18,13:54:30,-0.255,,,,,,
6556,30/01/18,14:54:30,-0.255,,,,,,
6557,30/01/18,15:54:30,-0.255,,,,,,
6558,30/01/18,16:54:30,-0.227,,,,,,
6559,30/01/18,17:54:30,-0.199,,,,,,
6560,30/01/18,18:54:30,-0.199,,,,,,
6561,30/01/18,19:54:30,-0.171,,,,,,
6562,30/01/18,20:54:30,-0.171,,,,,,
6563,30/01/18,21:54:30,-0.171,,,,,,
6564,30/01/18,22:54:30,-0.171,,,,,,
6565,30/01/18,23:54:30,-0.199,,,,,,
6566,31/01/18,00:54:30,-0.199,,,,,,
6567,31/01/18,01:54:30,-0.227,,,,,,
6568,31/01/18,02:54:30,-0.227,,,,,,
6569,31/01/18,03:54:30,-0.255,,,,,,
6570,31/01/18,04:54:30,-0.255,,,,,,
6571,31/01/18,05:54:30,-0.255,,,,,,
6572,31/01/18,06:54:30,-0.255,,,,,,
6573,31/01/18,07:54:30,-0.227,,,,,,
6574,31/01/18,08:54:30,-0.227,,,,,,
6575,31/01/18,09:54:30,-0.255,,,,,,
6576,31/01/18,10:54:30,-0.227,,,,,,
6577,31/01/18,11:54:30,-0.227,,,,,,
6578,31/01/18,12:54:30,-0.199,,,,,,
6579,31/01/18,13:54:30,-0.171,,,,,,
6580,31/01/18,14:54:30,-0.143,,,,,,
6581,31/01/18,15:54:30,-0.116,,,,,,
6582,31/01/18,16:54:30,-0.088,,,,,,
6583,31/01/18,17:54:30,-0.032,,,,,,
6584,31/01/18,18:54:30,-0.004,,,,,,
6585,31/01/18,19:54:30,-0.004,,,,,,
6586,31/01/18,20:54:30,-0.004,,,,,,
6587,31/01/18,21:54:30,-0.004,,,,,,
6588,31/01/18,22:54:30,-0.004,,,,,,
6589,31/01/18,23:54:30,-0.004,,,,,,
6590,01/02/18,00:54:30,-0.004,,,,,,
6591,01/02/18,01:54:30,-0.004,,,,,,
6592,01/02/18,02:54:30,-0.004,,,,,,
6593,01/02/18,03:54:30,-0.004,,,,,,
6594,01/02/18,04:54:30,-0.004,,,,,,
6595,01/02/18,05:54:30,-0.004,,,,,,
6596,01/02/18,06:54:30,-0.004,,,,,,
6597,01/02/18,07:54:30,-0.004,,,,,,
6598,01/02/18,08:54:30,-0.004,,,,,,
6599,01/02/18,09:54:30,-0.004,,,,,,
6600,01/02/18,10:54:30,-0.004,,,,,,
6601,01/02/18,11:54:30,-0.004,,,,,,
6602,01/02/18,12:54:30,-0.004,,,,,,
6603,01/02/18,13:54:30,-0.004,,,,,,
6604,01/02/18,14:54:30,-0.004,,,,,,
6605,01/02/18,15:54:30,-0.004,,,,,,
6606,01/02/18,16:54:30,-0.004,,,,,,
6607,01/02/18,17:54:30,-0.004,,,,,,
6608,01/02/18,18:54:30,-0.004,,,,,,
6609,01/02/18,19:54:30,-0.004,,,,,,
6610,01/02/18,20:54:30,-0.004,,,,,,
6611,01/02/18,21:54:30,-0.004,,,,,,
6612,01/02/18,22:54:30,-0.004,,,,,,
6613,01/02/18,23:54:30,-0.032,,,,,,
6614,02/02/18,00:54:30,-0.032,,,,,,
6615,02/02/18,01:54:30,-0.060,,,,,,
6616,02/02/18,02:54:30,-0.060,,,,,,
6617,02/02/18,03:54:30,-0.060,,,,,,
6618,02/02/18,04:54:30,-0.060,,,,,,
6619,02/02/18,05:54:30,-0.088,,,,,,
6620,02/02/18,06:54:30,-0.088,,,,,,
6621,02/02/18,07:54:30,-0.116,,,,,,
6622,02/02/18,08:54:30,-0.116,,,,,,
6623,02/02/18,09:54:30,-0.116,,,,,,
6624,02/02/18,10:54:30,-0.143,,,,,,
6625,02/02/18,11:54:30,-0.143,,,,,,
6626,02/02/18,12:54:30,-0.143,,,,,,
6627,02/02/18,13:54:30,-0.143,,,,,,
6628,02/02/18,14:54:30,-0.171,,,,,,
6629,02/02/18,15:54:30,-0.171,,,,,,
6630,02/02/18,16:54:30,-0.171,,,,,,
6631,02/02/18,17:54:30,-0.171,,,,,,
6632,02/02/18,18:54:30,-0.171,,,,,,
6633,02/02/18,19:54:30,-0.171,,,,,,
6634,02/02/18,20:54:30,-0.171,,,,,,
6635,02/02/18,21:54:30,-0.171,,,,,,
6636,02/02/18,22:54:30,-0.171,,,,,,
6637,02/02/18,23:54:30,-0.171,,,,,,
6638,03/02/18,00:54:30,-0.171,,,,,,
6639,03/02/18,01:54:30,-0.171,,,,,,
6640,03/02/18,02:54:30,-0.199,,,,,,
6641,03/02/18,03:54:30,-0.199,,,,,,
6642,03/02/18,04:54:30,-0.199,,,,,,
6643,03/02/18,05:54:30,-0.199,,,,,,
6644,03/02/18,06:54:30,-0.199,,,,,,
6645,03/02/18,07:54:30,-0.199,,,,,,
6646,03/02/18,08:54:30,-0.199,,,,,,
6647,03/02/18,09:54:30,-0.199,,,,,,
6648,03/02/18,10:54:30,-0.227,,,,,,
6649,03/02/18,11:54:30,-0.227,,,,,,
6650,03/02/18,12:54:30,-0.227,,,,,,
6651,03/02/18,13:54:30,-0.227,,,,,,
6652,03/02/18,14:54:30,-0.227,,,,,,
6653,03/02/18,15:54:30,-0.227,,,,,,
6654,03/02/18,16:54:30,-0.227,,,,,,
6655,03/02/18,17:54:30,-0.227,,,,,,
6656,03/02/18,18:54:30,-0.227,,,,,,
6657,03/02/18,19:54:30,-0.227,,,,,,
6658,03/02/18,20:54:30,-0.227,,,,,,
6659,03/02/18,21:54:30,-0.227,,,,,,
6660,03/02/18,22:54:30,-0.227,,,,,,
6661,03/02/18,23:54:30,-0.227,,,,,,
6662,04/02/18,00:54:30,-0.227,,,,,,
6663,04/02/18,01:54:30,-0.227,,,,,,
6664,04/02/18,02:54:30,-0.227,,,,,,
6665,04/02/18,03:54:30,-0.227,,,,,,
6666,04/02/18,04:54:30,-0.227,,,,,,
6667,04/02/18,05:54:30,-0.227,,,,,,
6668,04/02/18,06:54:30,-0.255,,,,,,
6669,04/02/18,07:54:30,-0.255,,,,,,
6670,04/02/18,08:54:30,-0.255,,,,,,
6671,04/02/18,09:54:30,-0.255,,,,,,
6672,04/02/18,10:54:30,-0.255,,,,,,
6673,04/02/18,11:54:30,-0.255,,,,,,
6674,04/02/18,12:54:30,-0.283,,,,,,
6675,04/02/18,13:54:30,-0.255,,,,,,
6676,04/02/18,14:54:30,-0.255,,,,,,
6677,04/02/18,15:54:30,-0.255,,,,,,
6678,04/02/18,16:54:30,-0.255,,,,,,
6679,04/02/18,17:54:30,-0.255,,,,,,
6680,04/02/18,18:54:30,-0.255,,,,,,
6681,04/02/18,19:54:30,-0.227,,,,,,
6682,04/02/18,20:54:30,-0.227,,,,,,
6683,04/02/18,21:54:30,-0.227,,,,,,
6684,04/02/18,22:54:30,-0.227,,,,,,
6685,04/02/18,23:54:30,-0.227,,,,,,
6686,05/02/18,00:54:30,-0.199,,,,,,
6687,05/02/18,01:54:30,-0.199,,,,,,
6688,05/02/18,02:54:30,-0.199,,,,,,
6689,05/02/18,03:54:30,-0.199,,,,,,
6690,05/02/18,04:54:30,-0.199,,,,,,
6691,05/02/18,05:54:30,-0.199,,,,,,
6692,05/02/18,06:54:30,-0.199,,,,,,
6693,05/02/18,07:54:30,-0.199,,,,,,
6694,05/02/18,08:54:30,-0.199,,,,,,
6695,05/02/18,09:54:30,-0.199,,,,,,
6696,05/02/18,10:54:30,-0.199,,,,,,
6697,05/02/18,11:54:30,-0.199,,,,,,
6698,05/02/18,12:54:30,-0.227,,,,,,
6699,05/02/18,13:54:30,-0.227,,,,,,
6700,05/02/18,14:54:30,-0.227,,,,,,
6701,05/02/18,15:54:30,-0.227,,,,,,
6702,05/02/18,16:54:30,-0.255,,,,,,
6703,05/02/18,17:54:30,-0.255,,,,,,
6704,05/02/18,18:54:30,-0.283,,,,,,
6705,05/02/18,19:54:30,-0.283,,,,,,
6706,05/02/18,20:54:30,-0.283,,,,,,
6707,05/02/18,21:54:30,-0.283,,,,,,
6708,05/02/18,22:54:30,-0.283,,,,,,
6709,05/02/18,23:54:30,-0.283,,,,,,
6710,06/02/18,00:54:30,-0.283,,,,,,
6711,06/02/18,01:54:30,-0.283,,,,,,
6712,06/02/18,02:54:30,-0.283,,,,,,
6713,06/02/18,03:54:30,-0.283,,,,,,
6714,06/02/18,04:54:30,-0.283,,,,,,
6715,06/02/18,05:54:30,-0.283,,,,,,
6716,06/02/18,06:54:30,-0.283,,,,,,
6717,06/02/18,07:54:30,-0.283,,,,,,
6718,06/02/18,08:54:30,-0.283,,,,,,
6719,06/02/18,09:54:30,-0.283,,,,,,
6720,06/02/18,10:54:30,-0.283,,,,,,
6721,06/02/18,11:54:30,-0.283,,,,,,
6722,06/02/18,12:54:30,-0.311,,,,,,
6723,06/02/18,13:54:30,-0.283,,,,,,
6724,06/02/18,14:54:30,-0.283,,,,,,
6725,06/02/18,15:54:30,-0.311,,,,,,
6726,06/02/18,16:54:30,-0.311,,,,,,
6727,06/02/18,17:54:30,-0.311,,,,,,
6728,06/02/18,18:54:30,-0.283,,,,,,
6729,06/02/18,19:54:30,-0.283,,,,,,
6730,06/02/18,20:54:30,-0.311,,,,,,
6731,06/02/18,21:54:30,-0.283,,,,,,
6732,06/02/18,22:54:30,-0.283,,,,,,
6733,06/02/18,23:54:30,-0.283,,,,,,
6734,07/02/18,00:54:30,-0.283,,,,,,
6735,07/02/18,01:54:30,-0.283,,,,,,
6736,07/02/18,02:54:30,-0.283,,,,,,
6737,07/02/18,03:54:30,-0.283,,,,,,
6738,07/02/18,04:54:30,-0.283,,,,,,
6739,07/02/18,05:54:30,-0.283,,,,,,
6740,07/02/18,06:54:30,-0.283,,,,,,
6741,07/02/18,07:54:30,-0.283,,,,,,
6742,07/02/18,08:54:30,-0.283,,,,,,
6743,07/02/18,09:54:30,-0.283,,,,,,
6744,07/02/18,10:54:30,-0.283,,,,,,
6745,07/02/18,11:54:30,-0.283,,,,,,
6746,07/02/18,12:54:30,-0.283,,,,,,
6747,07/02/18,13:54:30,-0.283,,,,,,
6748,07/02/18,14:54:30,-0.283,,,,,,
6749,07/02/18,15:54:30,-0.283,,,,,,
6750,07/02/18,16:54:30,-0.283,,,,,,
6751,07/02/18,17:54:30,-0.283,,,,,,
6752,07/02/18,18:54:30,-0.283,,,,,,
6753,07/02/18,19:54:30,-0.283,,,,,,
6754,07/02/18,20:54:30,-0.283,,,,,,
6755,07/02/18,21:54:30,-0.283,,,,,,
6756,07/02/18,22:54:30,-0.283,,,,,,
6757,07/02/18,23:54:30,-0.283,,,,,,
6758,08/02/18,00:54:30,-0.255,,,,,,
6759,08/02/18,01:54:30,-0.255,,,,,,
6760,08/02/18,02:54:30,-0.255,,,,,,
6761,08/02/18,03:54:30,-0.255,,,,,,
6762,08/02/18,04:54:30,-0.255,,,,,,
6763,08/02/18,05:54:30,-0.255,,,,,,
6764,08/02/18,06:54:30,-0.255,,,,,,
6765,08/02/18,07:54:30,-0.255,,,,,,
6766,08/02/18,08:54:30,-0.255,,,,,,
6767,08/02/18,09:54:30,-0.255,,,,,,
6768,08/02/18,10:54:30,-0.255,,,,,,
6769,08/02/18,11:54:30,-0.255,,,,,,
6770,08/02/18,12:54:30,-0.255,,,,,,
6771,08/02/18,13:54:30,-0.255,,,,,,
6772,08/02/18,14:54:30,-0.255,,,,,,
6773,08/02/18,15:54:30,-0.255,,,,,,
6774,08/02/18,16:54:30,-0.283,,,,,,
6775,08/02/18,17:54:30,-0.283,,,,,,
6776,08/02/18,18:54:30,-0.283,,,,,,
6777,08/02/18,19:54:30,-0.283,,,,,,
6778,08/02/18,20:54:30,-0.283,,,,,,
6779,08/02/18,21:54:30,-0.283,,,,,,
6780,08/02/18,22:54:30,-0.283,,,,,,
6781,08/02/18,23:54:30,-0.255,,,,,,
6782,09/02/18,00:54:30,-0.255,,,,,,
6783,09/02/18,01:54:30,-0.255,,,,,,
6784,09/02/18,02:54:30,-0.255,,,,,,
6785,09/02/18,03:54:30,-0.255,,,,,,
6786,09/02/18,04:54:30,-0.255,,,,,,
6787,09/02/18,05:54:30,-0.255,,,,,,
6788,09/02/18,06:54:30,-0.255,,,,,,
6789,09/02/18,07:54:30,-0.283,,,,,,
6790,09/02/18,08:54:30,-0.283,,,,,,
6791,09/02/18,09:54:30,-0.283,,,,,,
6792,09/02/18,10:54:30,-0.283,,,,,,
6793,09/02/18,11:54:30,-0.283,,,,,,
6794,09/02/18,12:54:30,-0.283,,,,,,
6795,09/02/18,13:54:30,-0.283,,,,,,
6796,09/02/18,14:54:30,-0.283,,,,,,
6797,09/02/18,15:54:30,-0.311,,,,,,
6798,09/02/18,16:54:30,-0.311,,,,,,
6799,09/02/18,17:54:30,-0.311,,,,,,
6800,09/02/18,18:54:30,-0.311,,,,,,
6801,09/02/18,19:54:30,-0.311,,,,,,
6802,09/02/18,20:54:30,-0.311,,,,,,
6803,09/02/18,21:54:30,-0.311,,,,,,
6804,09/02/18,22:54:30,-0.311,,,,,,
6805,09/02/18,23:54:30,-0.311,,,,,,
6806,10/02/18,00:54:30,-0.283,,,,,,
6807,10/02/18,01:54:30,-0.283,,,,,,
6808,10/02/18,02:54:30,-0.283,,,,,,
6809,10/02/18,03:54:30,-0.283,,,,,,
6810,10/02/18,04:54:30,-0.283,,,,,,
6811,10/02/18,05:54:30,-0.283,,,,,,
6812,10/02/18,06:54:30,-0.283,,,,,,
6813,10/02/18,07:54:30,-0.283,,,,,,
6814,10/02/18,08:54:30,-0.255,,,,,,
6815,10/02/18,09:54:30,-0.255,,,,,,
6816,10/02/18,10:54:30,-0.255,,,,,,
6817,10/02/18,11:54:30,-0.255,,,,,,
6818,10/02/18,12:54:30,-0.255,,,,,,
6819,10/02/18,13:54:30,-0.227,,,,,,
6820,10/02/18,14:54:30,-0.227,,,,,,
6821,10/02/18,15:54:30,-0.227,,,,,,
6822,10/02/18,16:54:30,-0.227,,,,,,
6823,10/02/18,17:54:30,-0.227,,,,,,
6824,10/02/18,18:54:30,-0.227,,,,,,
6825,10/02/18,19:54:30,-0.227,,,,,,
6826,10/02/18,20:54:30,-0.227,,,,,,
6827,10/02/18,21:54:30,-0.227,,,,,,
6828,10/02/18,22:54:30,-0.199,,,,,,
6829,10/02/18,23:54:30,-0.199,,,,,,
6830,11/02/18,00:54:30,-0.199,,,,,,
6831,11/02/18,01:54:30,-0.199,,,,,,
6832,11/02/18,02:54:30,-0.199,,,,,,
6833,11/02/18,03:54:30,-0.199,,,,,,
6834,11/02/18,04:54:30,-0.199,,,,,,
6835,11/02/18,05:54:30,-0.199,,,,,,
6836,11/02/18,06:54:30,-0.199,,,,,,
6837,11/02/18,07:54:30,-0.199,,,,,,
6838,11/02/18,08:54:30,-0.199,,,,,,
6839,11/02/18,09:54:30,-0.199,,,,,,
6840,11/02/18,10:54:30,-0.199,,,,,,
6841,11/02/18,11:54:30,-0.199,,,,,,
6842,11/02/18,12:54:30,-0.199,,,,,,
6843,11/02/18,13:54:30,-0.199,,,,,,
6844,11/02/18,14:54:30,-0.199,,,,,,
6845,11/02/18,15:54:30,-0.199,,,,,,
6846,11/02/18,16:54:30,-0.199,,,,,,
6847,11/02/18,17:54:30,-0.199,,,,,,
6848,11/02/18,18:54:30,-0.171,,,,,,
6849,11/02/18,19:54:30,-0.171,,,,,,
6850,11/02/18,20:54:30,-0.171,,,,,,
6851,11/02/18,21:54:30,-0.171,,,,,,
6852,11/02/18,22:54:30,-0.171,,,,,,
6853,11/02/18,23:54:30,-0.171,,,,,,
6854,12/02/18,00:54:30,-0.143,,,,,,
6855,12/02/18,01:54:30,-0.143,,,,,,
6856,12/02/18,02:54:30,-0.143,,,,,,
6857,12/02/18,03:54:30,-0.143,,,,,,
6858,12/02/18,04:54:30,-0.143,,,,,,
6859,12/02/18,05:54:30,-0.143,,,,,,
6860,12/02/18,06:54:30,-0.143,,,,,,
6861,12/02/18,07:54:30,-0.143,,,,,,
6862,12/02/18,08:54:30,-0.143,,,,,,
6863,12/02/18,09:54:30,-0.143,,,,,,
6864,12/02/18,10:54:30,-0.143,,,,,,
6865,12/02/18,11:54:30,-0.143,,,,,,
6866,12/02/18,12:54:30,-0.143,,,,,,
6867,12/02/18,13:54:30,-0.143,,,,,,
6868,12/02/18,14:54:30,-0.143,,,,,,
6869,12/02/18,15:54:30,-0.143,,,,,,
6870,12/02/18,16:54:30,-0.143,,,,,,
6871,12/02/18,17:54:30,-0.143,,,,,,
6872,12/02/18,18:54:30,-0.143,,,,,,
6873,12/02/18,19:54:30,-0.143,,,,,,
6874,12/02/18,20:54:30,-0.116,,,,,,
6875,12/02/18,21:54:30,-0.116,,,,,,
6876,12/02/18,22:54:30,-0.116,,,,,,
6877,12/02/18,23:54:30,-0.116,,,,,,
6878,13/02/18,00:54:30,-0.116,,,,,,
6879,13/02/18,01:54:30,-0.116,,,,,,
6880,13/02/18,02:54:30,-0.088,,,,,,
6881,13/02/18,03:54:30,-0.116,,,,,,
6882,13/02/18,04:54:30,-0.116,,,,,,
6883,13/02/18,05:54:30,-0.116,,,,,,
6884,13/02/18,06:54:30,-0.143,,,,,,
6885,13/02/18,07:54:30,-0.171,,,,,,
6886,13/02/18,08:54:30,-0.171,,,,,,
6887,13/02/18,09:54:30,-0.199,,,,,,
6888,13/02/18,10:54:30,-0.227,,,,,,
6889,13/02/18,11:54:30,-0.227,,,,,,
6890,13/02/18,12:54:30,-0.255,,,,,,
6891,13/02/18,13:54:30,-0.283,,,,,,
6892,13/02/18,14:54:30,-0.283,,,,,,
6893,13/02/18,15:54:30,-0.311,,,,,,
6894,13/02/18,16:54:30,-0.311,,,,,,
6895,13/02/18,17:54:30,-0.339,,,,,,
6896,13/02/18,18:54:30,-0.339,,,,,,
6897,13/02/18,19:54:30,-0.339,,,,,,
6898,13/02/18,20:54:30,-0.339,,,,,,
6899,13/02/18,21:54:30,-0.339,,,,,,
6900,13/02/18,22:54:30,-0.339,,,,,,
6901,13/02/18,23:54:30,-0.339,,,,,,
6902,14/02/18,00:54:30,-0.339,,,,,,
6903,14/02/18,01:54:30,-0.339,,,,,,
6904,14/02/18,02:54:30,-0.339,,,,,,
6905,14/02/18,03:54:30,-0.339,,,,,,
6906,14/02/18,04:54:30,-0.339,,,,,,
6907,14/02/18,05:54:30,-0.339,,,,,,
6908,14/02/18,06:54:30,-0.339,,,,,,
6909,14/02/18,07:54:30,-0.339,,,,,,
6910,14/02/18,08:54:30,-0.339,,,,,,
6911,14/02/18,09:54:30,-0.339,,,,,,
6912,14/02/18,10:54:30,-0.339,,,,,,
6913,14/02/18,11:54:30,-0.339,,,,,,
6914,14/02/18,12:54:30,-0.339,,,,,,
6915,14/02/18,13:54:30,-0.339,,,,,,
6916,14/02/18,14:54:30,-0.339,,,,,,
6917,14/02/18,15:54:30,-0.311,,,,,,
6918,14/02/18,16:54:30,-0.311,,,,,,
6919,14/02/18,17:54:30,-0.311,,,,,,
6920,14/02/18,18:54:30,-0.311,,,,,,
