Date,Time,Temp (°C)  #9695077,Coupler Detached  #9695077,Bad Battery  #9695077,Coupler Attached  #9695077,Host Connected  #9695077,End Of File  #9695077
29/05/17,22:55:01,12.050,,,,,
29/05/17,23:55:01,12.001,,,,,
30/05/17,00:55:01,11.880,,,,,
30/05/17,01:55:01,11.540,,,,,
30/05/17,02:55:01,10.247,,,,,
30/05/17,03:55:01,9.410,,,,,
30/05/17,04:55:01,8.916,,,,,
30/05/17,05:55:01,8.494,,,,,
30/05/17,06:55:01,8.270,,,,,
30/05/17,07:55:01,8.220,,,,,
30/05/17,08:55:01,8.469,,,,,
30/05/17,09:55:01,10.443,,,,,
30/05/17,10:55:01,11.953,,,,,
30/05/17,11:55:01,13.040,,,,,
30/05/17,12:55:01,13.978,,,,,
30/05/17,13:55:01,14.984,,,,,
30/05/17,14:55:01,19.413,,,,,
30/05/17,15:55:01,22.250,,,,,
30/05/17,16:55:01,18.438,,,,,
30/05/17,17:55:01,15.700,,,,,
30/05/17,18:55:01,14.673,,,,,
30/05/17,19:55:01,14.433,,,,,
30/05/17,20:55:01,13.473,,,,,
30/05/17,21:55:01,12.098,,,,,
30/05/17,22:55:01,10.956,,,,,
30/05/17,23:55:01,10.247,,,,,
31/05/17,00:55:01,9.706,,,,,
31/05/17,01:55:01,9.213,,,,,
31/05/17,02:55:01,8.792,,,,,
31/05/17,03:55:01,8.369,,,,,
31/05/17,04:55:01,8.145,,,,,
31/05/17,05:55:01,7.870,,,,,
31/05/17,06:55:01,7.594,,,,,
31/05/17,07:55:01,7.594,,,,,
31/05/17,08:55:01,7.845,,,,,
31/05/17,09:55:01,8.270,,,,,
31/05/17,10:55:01,11.759,,,,,
31/05/17,11:55:01,15.986,,,,,
31/05/17,12:55:01,15.629,,,,,
31/05/17,13:55:01,15.485,,,,,
31/05/17,14:55:01,15.700,,,,,
31/05/17,15:55:01,19.103,,,,,
31/05/17,16:55:01,17.082,,,,,
31/05/17,17:55:01,18.509,,,,,
31/05/17,18:55:01,18.723,,,,,
31/05/17,19:55:01,16.249,,,,,
31/05/17,20:55:01,15.485,,,,,
31/05/17,21:55:01,13.954,,,,,
31/05/17,22:55:01,12.558,,,,,
31/05/17,23:55:01,11.710,,,,,
01/06/17,00:55:01,10.932,,,,,
01/06/17,01:55:01,10.467,,,,,
01/06/17,02:55:01,10.075,,,,,
01/06/17,03:55:01,9.903,,,,,
01/06/17,04:55:01,10.051,,,,,
01/06/17,05:55:01,9.361,,,,,
01/06/17,06:55:01,9.040,,,,,
01/06/17,07:55:01,9.064,,,,,
01/06/17,08:55:01,9.361,,,,,
01/06/17,09:55:01,9.903,,,,,
01/06/17,10:55:01,12.896,,,,,
01/06/17,11:55:01,17.629,,,,,
01/06/17,12:55:01,18.533,,,,,
01/06/17,13:55:01,17.011,,,,,
01/06/17,14:55:01,15.151,,,,,
01/06/17,15:55:01,16.963,,,,,
01/06/17,16:55:01,15.796,,,,,
01/06/17,17:55:01,15.127,,,,,
01/06/17,18:55:01,17.153,,,,,
01/06/17,19:55:01,16.654,,,,,
01/06/17,20:55:01,15.366,,,,,
01/06/17,21:55:01,13.112,,,,,
01/06/17,22:55:01,11.856,,,,,
01/06/17,23:55:01,11.102,,,,,
02/06/17,00:55:01,10.541,,,,,
02/06/17,01:55:01,10.124,,,,,
02/06/17,02:55:01,9.657,,,,,
02/06/17,03:55:01,9.386,,,,,
02/06/17,04:55:01,9.188,,,,,
02/06/17,05:55:01,9.064,,,,,
02/06/17,06:55:01,9.139,,,,,
02/06/17,07:55:01,9.163,,,,,
02/06/17,08:55:01,9.608,,,,,
02/06/17,09:55:01,12.098,,,,,
02/06/17,10:55:01,14.768,,,,,
02/06/17,11:55:01,17.296,,,,,
02/06/17,12:55:01,18.414,,,,,
02/06/17,13:55:01,18.247,,,,,
02/06/17,14:55:01,17.938,,,,,
02/06/17,15:55:01,19.365,,,,,
02/06/17,16:55:01,20.436,,,,,
02/06/17,17:55:01,20.150,,,,,
02/06/17,18:55:01,20.293,,,,,
02/06/17,19:55:01,18.771,,,,,
02/06/17,20:55:01,17.463,,,,,
02/06/17,21:55:01,14.792,,,,,
02/06/17,22:55:01,13.546,,,,,
02/06/17,23:55:01,12.630,,,,,
03/06/17,00:55:01,11.904,,,,,
03/06/17,01:55:01,11.370,,,,,
03/06/17,02:55:01,11.053,,,,,
03/06/17,03:55:01,10.687,,,,,
03/06/17,04:55:01,10.467,,,,,
03/06/17,05:55:01,10.296,,,,,
03/06/17,06:55:01,9.879,,,,,
03/06/17,07:55:01,9.706,,,,,
03/06/17,08:55:01,9.780,,,,,
03/06/17,09:55:01,10.124,,,,,
03/06/17,10:55:01,12.437,,,,,
03/06/17,11:55:01,15.270,,,,,
03/06/17,12:55:01,17.463,,,,,
03/06/17,13:55:01,18.343,,,,,
03/06/17,14:55:01,19.436,,,,,
03/06/17,15:55:01,22.082,,,,,
03/06/17,16:55:01,23.689,,,,,
03/06/17,17:55:01,23.256,,,,,
03/06/17,18:55:01,21.413,,,,,
03/06/17,19:55:01,19.722,,,,,
03/06/17,20:55:01,17.701,,,,,
03/06/17,21:55:01,15.485,,,,,
03/06/17,22:55:01,13.882,,,,,
03/06/17,23:55:01,12.775,,,,,
04/06/17,00:55:01,12.025,,,,,
04/06/17,01:55:01,11.492,,,,,
04/06/17,02:55:01,10.883,,,,,
04/06/17,03:55:01,10.761,,,,,
04/06/17,04:55:01,10.075,,,,,
04/06/17,05:55:01,9.460,,,,,
04/06/17,06:55:01,9.163,,,,,
04/06/17,07:55:01,9.410,,,,,
04/06/17,08:55:01,9.460,,,,,
04/06/17,09:55:01,9.952,,,,,
04/06/17,10:55:01,12.992,,,,,
04/06/17,11:55:01,16.225,,,,,
04/06/17,12:55:01,21.008,,,,,
04/06/17,13:55:01,21.557,,,,,
04/06/17,14:55:01,20.293,,,,,
04/06/17,15:55:01,21.915,,,,,
04/06/17,16:55:01,20.341,,,,,
04/06/17,17:55:01,18.889,,,,,
04/06/17,18:55:01,17.891,,,,,
04/06/17,19:55:01,16.796,,,,,
04/06/17,20:55:01,15.366,,,,,
04/06/17,21:55:01,13.185,,,,,
04/06/17,22:55:01,12.195,,,,,
04/06/17,23:55:01,11.516,,,,,
05/06/17,00:55:01,10.663,,,,,
05/06/17,01:55:01,9.879,,,,,
05/06/17,02:55:01,9.460,,,,,
05/06/17,03:55:01,8.693,,,,,
05/06/17,04:55:01,8.195,,,,,
05/06/17,05:55:01,7.720,,,,,
05/06/17,06:55:01,7.318,,,,,
05/06/17,07:55:01,7.242,,,,,
05/06/17,08:55:01,7.217,,,,,
05/06/17,09:55:01,7.544,,,,,
05/06/17,10:55:01,10.541,,,,,
05/06/17,11:55:01,15.843,,,,,
05/06/17,12:55:01,21.318,,,,,
05/06/17,13:55:01,24.146,,,,,
05/06/17,14:55:01,25.890,,,,,
05/06/17,15:55:01,26.158,,,,,
05/06/17,16:55:01,24.919,,,,,
05/06/17,17:55:01,23.376,,,,,
05/06/17,18:55:01,21.437,,,,,
05/06/17,19:55:01,19.532,,,,,
05/06/17,20:55:01,17.748,,,,,
05/06/17,21:55:01,15.270,,,,,
05/06/17,22:55:01,13.522,,,,,
05/06/17,23:55:01,12.413,,,,,
06/06/17,00:55:01,11.565,,,,,
06/06/17,01:55:01,10.858,,,,,
06/06/17,02:55:01,10.247,,,,,
06/06/17,03:55:01,9.706,,,,,
06/06/17,04:55:01,9.608,,,,,
06/06/17,05:55:01,9.509,,,,,
06/06/17,06:55:01,9.114,,,,,
06/06/17,07:55:01,8.717,,,,,
06/06/17,08:55:01,8.817,,,,,
06/06/17,09:55:01,9.213,,,,,
06/06/17,10:55:01,12.098,,,,,
06/06/17,11:55:01,16.701,,,,,
06/06/17,12:55:01,22.633,,,,,
06/06/17,13:55:01,25.866,,,,,
06/06/17,14:55:01,27.801,,,,,
06/06/17,15:55:01,28.270,,,,,
06/06/17,16:55:01,27.579,,,,,
06/06/17,17:55:01,25.841,,,,,
06/06/17,18:55:01,24.122,,,,,
06/06/17,19:55:01,21.891,,,,,
06/06/17,20:55:01,19.984,,,,,
06/06/17,21:55:01,16.939,,,,,
06/06/17,22:55:01,14.984,,,,,
06/06/17,23:55:01,13.642,,,,,
07/06/17,00:55:01,12.727,,,,,
07/06/17,01:55:01,11.953,,,,,
07/06/17,02:55:01,11.370,,,,,
07/06/17,03:55:01,10.858,,,,,
07/06/17,04:55:01,10.443,,,,,
07/06/17,05:55:01,10.001,,,,,
07/06/17,06:55:01,9.706,,,,,
07/06/17,07:55:01,9.682,,,,,
07/06/17,08:55:01,9.829,,,,,
07/06/17,09:55:01,10.198,,,,,
07/06/17,10:55:01,14.266,,,,,
07/06/17,11:55:01,19.817,,,,,
07/06/17,12:55:01,24.195,,,,,
07/06/17,13:55:01,26.989,,,,,
07/06/17,14:55:01,28.617,,,,,
07/06/17,15:55:01,29.040,,,,,
07/06/17,16:55:01,28.444,,,,,
07/06/17,17:55:01,26.965,,,,,
07/06/17,18:55:01,25.186,,,,,
07/06/17,19:55:01,23.136,,,,,
07/06/17,20:55:01,21.175,,,,,
07/06/17,21:55:01,18.295,,,,,
07/06/17,22:55:01,16.511,,,,,
07/06/17,23:55:01,15.414,,,,,
08/06/17,00:55:01,14.601,,,,,
08/06/17,01:55:01,13.834,,,,,
08/06/17,02:55:01,13.281,,,,,
08/06/17,03:55:01,12.775,,,,,
08/06/17,04:55:01,12.195,,,,,
08/06/17,05:55:01,11.904,,,,,
08/06/17,06:55:01,11.540,,,,,
08/06/17,07:55:01,11.394,,,,,
08/06/17,08:55:01,11.565,,,,,
08/06/17,09:55:01,12.025,,,,,
08/06/17,10:55:01,15.772,,,,,
08/06/17,11:55:01,21.032,,,,,
08/06/17,12:55:01,25.525,,,,,
08/06/17,13:55:01,28.742,,,,,
08/06/17,14:55:01,30.469,,Logged,,,
08/06/17,15:55:01,30.318,,,,,
08/06/17,16:55:01,29.765,,,,,
08/06/17,17:55:01,28.171,,,,,
08/06/17,18:55:01,25.623,,,,,
08/06/17,19:55:01,23.424,,,,,
08/06/17,20:55:01,20.817,,,,,
08/06/17,21:55:01,18.224,,,,,
08/06/17,22:55:01,17.106,,,,,
08/06/17,23:55:01,16.177,,,,,
09/06/17,00:55:01,15.223,,,,,
09/06/17,01:55:01,14.433,,,,,
09/06/17,02:55:01,13.786,,,,,
09/06/17,03:55:01,13.353,,,,,
09/06/17,04:55:01,13.016,,,,,
09/06/17,05:55:01,12.509,,,,,
09/06/17,06:55:01,12.243,,,,,
09/06/17,07:55:01,12.606,,,,,
09/06/17,08:55:01,13.473,,,,,
09/06/17,09:55:01,14.050,,,,,
09/06/17,10:55:01,17.201,,,,,
09/06/17,11:55:01,21.604,,,,,
09/06/17,12:55:01,26.036,,,,,
09/06/17,13:55:01,26.769,,,,,
09/06/17,14:55:01,27.481,,,,,
09/06/17,15:55:01,29.290,,,,,
09/06/17,16:55:01,28.568,,,,,
09/06/17,17:55:01,26.891,,,,,
09/06/17,18:55:01,24.677,,,,,
09/06/17,19:55:01,22.369,,,,,
09/06/17,20:55:01,20.055,,,,,
09/06/17,21:55:01,17.558,,,,,
09/06/17,22:55:01,16.129,,,,,
09/06/17,23:55:01,15.127,,,,,
10/06/17,00:55:01,14.314,,,,,
10/06/17,01:55:01,13.786,,,,,
10/06/17,02:55:01,13.209,,,,,
10/06/17,03:55:01,12.630,,,,,
10/06/17,04:55:01,12.292,,,,,
10/06/17,05:55:01,12.050,,,,,
10/06/17,06:55:01,11.710,,,,,
10/06/17,07:55:01,11.662,,,,,
10/06/17,08:55:01,11.904,,,,,
10/06/17,09:55:01,12.582,,,,,
10/06/17,10:55:01,18.675,,,,,
10/06/17,11:55:01,23.713,,,,,
10/06/17,12:55:01,27.628,,,,,
10/06/17,13:55:01,30.545,,,,,
10/06/17,14:55:01,31.128,,,,,
10/06/17,15:55:01,32.150,,,,,
10/06/17,16:55:01,30.419,,,,,
10/06/17,17:55:01,29.015,,,,,
10/06/17,18:55:01,26.353,,,,,
10/06/17,19:55:01,23.617,,,,,
10/06/17,20:55:01,21.724,,,,,
10/06/17,21:55:01,19.127,,,,,
10/06/17,22:55:01,17.653,,,,,
10/06/17,23:55:01,16.630,,,,,
11/06/17,00:55:01,15.819,,,,,
11/06/17,01:55:01,15.127,,,,,
11/06/17,02:55:01,14.649,,,,,
11/06/17,03:55:01,14.290,,,,,
11/06/17,04:55:01,13.906,,,,,
11/06/17,05:55:01,13.570,,,,,
11/06/17,06:55:01,13.329,,,,,
11/06/17,07:55:01,13.305,,,,,
11/06/17,08:55:01,13.497,,,,,
11/06/17,09:55:01,13.858,,,,,
11/06/17,10:55:01,20.031,,,,,
11/06/17,11:55:01,25.355,,,,,
11/06/17,12:55:01,29.439,,,,,
11/06/17,13:55:01,31.996,,,,,
11/06/17,14:55:01,33.157,,,,,
11/06/17,15:55:01,33.861,,,,,
11/06/17,16:55:01,32.717,,,,,
11/06/17,17:55:01,30.142,,,,,
11/06/17,18:55:01,27.530,,,,,
11/06/17,19:55:01,25.258,,,,,
11/06/17,20:55:01,23.112,,,,,
11/06/17,21:55:01,20.007,,,,,
11/06/17,22:55:01,18.105,,,,,
11/06/17,23:55:01,16.868,,,,,
12/06/17,00:55:01,16.106,,,,,
12/06/17,01:55:01,15.605,,,,,
12/06/17,02:55:01,14.960,,,,,
12/06/17,03:55:01,14.361,,,,,
12/06/17,04:55:01,13.858,,,,,
12/06/17,05:55:01,13.449,,,,,
12/06/17,06:55:01,12.896,,,,,
12/06/17,07:55:01,12.727,,,,,
12/06/17,08:55:01,12.871,,,,,
12/06/17,09:55:01,13.137,,,,,
12/06/17,10:55:01,19.888,,,,,
12/06/17,11:55:01,26.720,,,,,
12/06/17,12:55:01,30.976,,,,,
12/06/17,13:55:01,33.287,,,,,
12/06/17,14:55:01,34.677,,,,,
12/06/17,15:55:01,35.128,,,,,
12/06/17,16:55:01,33.417,,,,,
12/06/17,17:55:01,30.950,,,,,
12/06/17,18:55:01,28.891,,,,,
12/06/17,19:55:01,26.598,,,,,
12/06/17,20:55:01,24.002,,,,,
12/06/17,21:55:01,20.365,,,,,
12/06/17,22:55:01,18.461,,,,,
12/06/17,23:55:01,17.296,,,,,
13/06/17,00:55:01,16.463,,,,,
13/06/17,01:55:01,15.796,,,,,
13/06/17,02:55:01,15.175,,,,,
13/06/17,03:55:01,14.697,,,,,
13/06/17,04:55:01,14.242,,,,,
13/06/17,05:55:01,13.906,,,,,
13/06/17,06:55:01,13.690,,,,,
13/06/17,07:55:01,13.666,,,,,
13/06/17,08:55:01,13.882,,,,,
13/06/17,09:55:01,14.337,,,,,
13/06/17,10:55:01,21.175,,,,,
13/06/17,11:55:01,28.493,,,,,
13/06/17,12:55:01,33.391,,,,,
13/06/17,13:55:01,35.689,,,,,
13/06/17,14:55:01,37.838,,,,,
13/06/17,15:55:01,37.535,,,,,
13/06/17,16:55:01,36.092,,,,,
13/06/17,17:55:01,33.417,,,,,
13/06/17,18:55:01,30.976,,,,,
13/06/17,19:55:01,28.147,,,,,
13/06/17,20:55:01,25.331,,,,,
13/06/17,21:55:01,21.843,,,,,
13/06/17,22:55:01,19.817,,,,,
13/06/17,23:55:01,18.414,,,,,
14/06/17,00:55:01,17.772,,,,,
14/06/17,01:55:01,17.320,,,,,
14/06/17,02:55:01,16.844,,,,,
14/06/17,03:55:01,16.534,,,,,
14/06/17,04:55:01,15.652,,,,,
14/06/17,05:55:01,15.151,,,,,
14/06/17,06:55:01,15.055,,,,,
14/06/17,07:55:01,15.652,,,,,
14/06/17,08:55:01,15.819,,,,,
14/06/17,09:55:01,16.034,,,,,
14/06/17,10:55:01,22.776,,,,,
14/06/17,11:55:01,30.571,,,,,
14/06/17,12:55:01,35.743,,,,,
14/06/17,13:55:01,34.651,,,,,
14/06/17,14:55:01,26.940,,,,,
14/06/17,15:55:01,21.867,,,,,
14/06/17,16:55:01,21.891,,,,,
14/06/17,17:55:01,27.653,,,,,
14/06/17,18:55:01,21.843,,,,,
14/06/17,19:55:01,20.341,,,,,
14/06/17,20:55:01,18.961,,,,,
14/06/17,21:55:01,17.225,,,,,
14/06/17,22:55:01,16.344,,,,,
14/06/17,23:55:01,15.796,,,,,
15/06/17,00:55:01,14.984,,,,,
15/06/17,01:55:01,14.625,,,,,
15/06/17,02:55:01,14.146,,,,,
15/06/17,03:55:01,14.146,,,,,
15/06/17,04:55:01,13.954,,,,,
15/06/17,05:55:01,13.762,,,,,
15/06/17,06:55:01,13.954,,,,,
15/06/17,07:55:01,14.050,,,,,
15/06/17,08:55:01,14.146,,,,,
15/06/17,09:55:01,14.649,,,,,
15/06/17,10:55:01,21.390,,,,,
15/06/17,11:55:01,28.965,,,,,
15/06/17,12:55:01,34.413,,,,,
15/06/17,13:55:01,34.651,,,,,
15/06/17,14:55:01,24.363,,,,,
15/06/17,15:55:01,21.318,,,,,
15/06/17,16:55:01,24.412,,,,,
15/06/17,17:55:01,23.184,,,,,
15/06/17,18:55:01,20.746,,,,,
15/06/17,19:55:01,19.413,,,,,
15/06/17,20:55:01,17.915,,,,,
15/06/17,21:55:01,16.368,,,,,
15/06/17,22:55:01,15.390,,,,,
15/06/17,23:55:01,14.888,,,,,
16/06/17,00:55:01,14.553,,,,,
16/06/17,01:55:01,14.242,,,,,
16/06/17,02:55:01,13.930,,,,,
16/06/17,03:55:01,13.690,,,,,
16/06/17,04:55:01,13.281,,,,,
16/06/17,05:55:01,12.823,,,,,
16/06/17,06:55:01,12.558,,,,,
16/06/17,07:55:01,12.847,,,,,
16/06/17,08:55:01,13.137,,,,,
16/06/17,09:55:01,14.266,,,,,
16/06/17,10:55:01,20.603,,,,,
16/06/17,11:55:01,27.284,,,,,
16/06/17,12:55:01,33.600,,,,,
16/06/17,13:55:01,35.502,,,,,
16/06/17,14:55:01,37.425,,,,,
16/06/17,15:55:01,33.704,,,,,
16/06/17,16:55:01,27.333,,,,,
16/06/17,17:55:01,22.753,,,,,
16/06/17,18:55:01,24.750,,,,,
16/06/17,19:55:01,21.819,,,,,
16/06/17,20:55:01,19.008,,,,,
16/06/17,21:55:01,17.344,,,,,
16/06/17,22:55:01,16.439,,,,,
16/06/17,23:55:01,15.843,,,,,
17/06/17,00:55:01,15.748,,,,,
17/06/17,01:55:01,15.366,,,,,
17/06/17,02:55:01,14.601,,,,,
17/06/17,03:55:01,13.810,,,,,
17/06/17,04:55:01,13.281,,,,,
17/06/17,05:55:01,12.871,,,,,
17/06/17,06:55:01,12.630,,,,,
17/06/17,07:55:01,12.775,,,,,
17/06/17,08:55:01,13.209,,,,,
17/06/17,09:55:01,13.834,,,,,
17/06/17,10:55:01,20.365,,,,,
17/06/17,11:55:01,28.941,,,,,
17/06/17,12:55:01,34.863,,,,,
17/06/17,13:55:01,37.370,,,,,
17/06/17,14:55:01,33.548,,,,,
17/06/17,15:55:01,25.598,,,,,
17/06/17,16:55:01,23.545,,,,,
17/06/17,17:55:01,20.365,,,,,
17/06/17,18:55:01,20.317,,,,,
17/06/17,19:55:01,21.366,,,,,
17/06/17,20:55:01,19.389,,,,,
17/06/17,21:55:01,17.106,,,,,
17/06/17,22:55:01,16.010,,,,,
17/06/17,23:55:01,15.342,,,,,
18/06/17,00:55:01,14.840,,,,,
18/06/17,01:55:01,14.433,,,,,
18/06/17,02:55:01,14.026,,,,,
18/06/17,03:55:01,13.714,,,,,
18/06/17,04:55:01,13.473,,,,,
18/06/17,05:55:01,13.353,,,,,
18/06/17,06:55:01,13.209,,,,,
18/06/17,07:55:01,14.002,,,,,
18/06/17,08:55:01,15.843,,,,,
18/06/17,09:55:01,15.485,,,,,
18/06/17,10:55:01,21.175,,,,,
18/06/17,11:55:01,28.394,,,,,
18/06/17,12:55:01,32.227,,,,,
18/06/17,13:55:01,25.841,,,,,
18/06/17,14:55:01,25.574,,,,,
18/06/17,15:55:01,20.150,,,,,
18/06/17,16:55:01,20.412,,,,,
18/06/17,17:55:01,21.175,,,,,
18/06/17,18:55:01,21.032,,,,,
18/06/17,19:55:01,20.174,,,,,
18/06/17,20:55:01,20.388,,,,,
18/06/17,21:55:01,17.891,,,,,
18/06/17,22:55:01,16.939,,,,,
18/06/17,23:55:01,15.509,,,,,
19/06/17,00:55:01,15.008,,,,,
19/06/17,01:55:01,14.290,,,,,
19/06/17,02:55:01,13.690,,,,,
19/06/17,03:55:01,13.305,,,,,
19/06/17,04:55:01,13.016,,,,,
19/06/17,05:55:01,12.944,,,,,
19/06/17,06:55:01,12.703,,,,,
19/06/17,07:55:01,12.678,,,,,
19/06/17,08:55:01,13.353,,,,,
19/06/17,09:55:01,14.098,,,,,
19/06/17,10:55:01,19.888,,,,,
19/06/17,11:55:01,26.867,,,,,
19/06/17,12:55:01,22.441,,,,,
19/06/17,13:55:01,18.438,,,,,
19/06/17,14:55:01,16.249,,,,,
19/06/17,15:55:01,19.413,,,,,
19/06/17,16:55:01,29.040,,,,,
19/06/17,17:55:01,22.729,,,,,
19/06/17,18:55:01,0.329,,,,,
19/06/17,19:55:01,1.507,,,,,
19/06/17,20:55:01,6.077,,,,,
19/06/17,21:55:01,6.433,,,,,
19/06/17,22:55:01,6.560,,,,,
19/06/17,23:55:01,6.737,,,,,
20/06/17,00:55:01,7.066,,,,,
20/06/17,01:55:01,7.242,,,,,
20/06/17,02:55:01,7.242,,,,,
20/06/17,03:55:01,7.368,,,,,
20/06/17,04:55:01,7.469,,,,,
20/06/17,05:55:01,7.670,,,,,
20/06/17,06:55:01,7.494,,,,,
20/06/17,07:55:01,7.720,,,,,
20/06/17,08:55:01,8.145,,,,,
20/06/17,09:55:01,8.618,,,,,
20/06/17,10:55:01,13.594,,,,,
20/06/17,11:55:01,19.080,,,,,
20/06/17,12:55:01,22.753,,,,,
20/06/17,13:55:01,18.913,,,,,
20/06/17,14:55:01,17.082,,,,,
20/06/17,15:55:01,15.414,,,,,
20/06/17,16:55:01,17.391,,,,,
20/06/17,17:55:01,21.748,,,,,
20/06/17,18:55:01,21.223,,,,,
20/06/17,19:55:01,18.461,,,,,
20/06/17,20:55:01,17.867,,,,,
20/06/17,21:55:01,15.151,,,,,
20/06/17,22:55:01,13.425,,,,,
20/06/17,23:55:01,12.437,,,,,
21/06/17,00:55:01,11.686,,,,,
21/06/17,01:55:01,11.053,,,,,
21/06/17,02:55:01,10.418,,,,,
21/06/17,03:55:01,10.124,,,,,
21/06/17,04:55:01,9.854,,,,,
21/06/17,05:55:01,9.657,,,,,
21/06/17,06:55:01,9.262,,,,,
21/06/17,07:55:01,9.312,,,,,
21/06/17,08:55:01,9.632,,,,,
21/06/17,09:55:01,10.320,,,,,
21/06/17,10:55:01,15.724,,,,,
21/06/17,11:55:01,21.103,,,,,
21/06/17,12:55:01,23.497,,,,,
21/06/17,13:55:01,25.744,,,,,
21/06/17,14:55:01,27.875,,,,,
21/06/17,15:55:01,27.308,,,,,
21/06/17,16:55:01,24.267,,,,,
21/06/17,17:55:01,24.050,,,,,
21/06/17,18:55:01,22.369,,,,,
21/06/17,19:55:01,20.889,,,,,
21/06/17,20:55:01,19.199,,,,,
21/06/17,21:55:01,16.915,,,,,
21/06/17,22:55:01,15.031,,,,,
21/06/17,23:55:01,13.930,,,,,
22/06/17,00:55:01,13.281,,,,,
22/06/17,01:55:01,12.847,,,,,
22/06/17,02:55:01,12.340,,,,,
22/06/17,03:55:01,11.662,,,,,
22/06/17,04:55:01,11.248,,,,,
22/06/17,05:55:01,10.980,,,,,
22/06/17,06:55:01,10.687,,,,,
22/06/17,07:55:01,10.663,,,,,
22/06/17,08:55:01,10.834,,,,,
22/06/17,09:55:01,11.370,,,,,
22/06/17,10:55:01,16.606,,,,,
22/06/17,11:55:01,22.130,,,,,
22/06/17,12:55:01,25.258,,,,,
22/06/17,13:55:01,27.235,,,,,
22/06/17,14:55:01,28.245,,,,,
22/06/17,15:55:01,28.320,,,,,
22/06/17,16:55:01,27.308,,,,,
22/06/17,17:55:01,25.550,,,,,
22/06/17,18:55:01,24.315,,,,,
22/06/17,19:55:01,22.321,,,,,
22/06/17,20:55:01,20.603,,,,,
22/06/17,21:55:01,17.843,,,,,
22/06/17,22:55:01,15.724,,,,,
22/06/17,23:55:01,14.457,,,,,
23/06/17,00:55:01,13.546,,,,,
23/06/17,01:55:01,12.920,,,,,
23/06/17,02:55:01,12.316,,,,,
23/06/17,03:55:01,11.637,,,,,
23/06/17,04:55:01,11.224,,,,,
23/06/17,05:55:01,10.736,,,,,
23/06/17,06:55:01,10.198,,,,,
23/06/17,07:55:01,10.222,,,,,
23/06/17,08:55:01,10.345,,,,,
23/06/17,09:55:01,10.907,,,,,
23/06/17,10:55:01,16.701,,,,,
23/06/17,11:55:01,22.489,,,,,
23/06/17,12:55:01,26.012,,,,,
23/06/17,13:55:01,28.345,,,,,
23/06/17,14:55:01,29.590,,,,,
23/06/17,15:55:01,28.916,,,,,
23/06/17,16:55:01,27.899,,,,,
23/06/17,17:55:01,26.061,,,,,
23/06/17,18:55:01,24.629,,,,,
23/06/17,19:55:01,22.705,,,,,
23/06/17,20:55:01,20.436,,,,,
23/06/17,21:55:01,17.724,,,,,
23/06/17,22:55:01,15.819,,,,,
23/06/17,23:55:01,14.529,,,,,
24/06/17,00:55:01,13.594,,,,,
24/06/17,01:55:01,12.968,,,,,
24/06/17,02:55:01,12.364,,,,,
24/06/17,03:55:01,11.856,,,,,
24/06/17,04:55:01,11.589,,,,,
24/06/17,05:55:01,11.248,,,,,
24/06/17,06:55:01,11.102,,,,,
24/06/17,07:55:01,11.273,,,,,
24/06/17,08:55:01,11.929,,,,,
24/06/17,09:55:01,12.944,,,,,
24/06/17,10:55:01,16.796,,,,,
24/06/17,11:55:01,22.824,,,,,
24/06/17,12:55:01,26.231,,,,,
24/06/17,13:55:01,28.593,,,,,
24/06/17,14:55:01,30.016,,,,,
24/06/17,15:55:01,30.748,,,,,
24/06/17,16:55:01,28.295,,,,,
24/06/17,17:55:01,27.087,,,,,
24/06/17,18:55:01,26.182,,,,,
24/06/17,19:55:01,24.460,,,,,
24/06/17,20:55:01,22.321,,,,,
24/06/17,21:55:01,19.175,,,,,
24/06/17,22:55:01,17.344,,,,,
24/06/17,23:55:01,16.272,,,,,
25/06/17,00:55:01,15.414,,,,,
25/06/17,01:55:01,14.792,,,,,
25/06/17,02:55:01,14.194,,,,,
25/06/17,03:55:01,13.546,,,,,
25/06/17,04:55:01,13.257,,,,,
25/06/17,05:55:01,13.642,,,,,
25/06/17,06:55:01,13.834,,,,,
25/06/17,07:55:01,14.242,,,,,
25/06/17,08:55:01,14.577,,,,,
25/06/17,09:55:01,15.223,,,,,
25/06/17,10:55:01,19.127,,,,,
25/06/17,11:55:01,18.771,,,,,
25/06/17,12:55:01,22.800,,,,,
25/06/17,13:55:01,24.436,,,,,
25/06/17,14:55:01,22.609,,,,,
25/06/17,15:55:01,28.518,,,,,
25/06/17,16:55:01,29.690,,,,,
25/06/17,17:55:01,24.026,,,,,
25/06/17,18:55:01,21.748,,,,,
25/06/17,19:55:01,20.865,,,,,
25/06/17,20:55:01,19.413,,,,,
25/06/17,21:55:01,18.390,,,,,
25/06/17,22:55:01,17.391,,,,,
25/06/17,23:55:01,16.963,,,,,
26/06/17,00:55:01,16.392,,,,,
26/06/17,01:55:01,15.986,,,,,
26/06/17,02:55:01,15.772,,,,,
26/06/17,03:55:01,15.151,,,,,
26/06/17,04:55:01,14.409,,,,,
26/06/17,05:55:01,13.522,,,,,
26/06/17,06:55:01,13.016,,,,,
26/06/17,07:55:01,12.703,,,,,
26/06/17,08:55:01,12.703,,,,,
26/06/17,09:55:01,12.871,,,,,
26/06/17,10:55:01,17.320,,,,,
26/06/17,11:55:01,23.280,,,,,
